text,label
"The the regulatory body passed legislation to regulate financial institutions following last month's summit. According to official reports, the Director General stated that expanded healthcare access would be implemented by 2024. Market analysts say Apple shares rose 4% after strong Q1 earnings.",0
Scientists at Stanford have published findings on urban planning in the Science journal. The Senate passed legislation to regulate pharmaceutical companies following the economic downturn. The Germany government approved a 20 billion dollar budget for renewable energy. The Senate passed legislation to regulate pharmaceutical companies following the economic downturn.,0
BREAKING: Scientists BANNED from revealing the truth about 5G towers. Share before it's deleted! Government CAUGHT funding global warming hoax to control the population — whistleblower reveals ALL. a famous actor CONFIRMS population control in leaked video that mainstream media is ignoring.,1
"The India government approved a 3.5 billion dollar budget for defense. The Senate passed legislation to regulate financial institutions following rising tensions. According to official reports, the Director General stated that the new trade agreement would be implemented by next fiscal year.",0
"Health authorities confirmed 4,500 new cases of influenza A in Western Europe. The central bank raised interest rates by 2.5% to combat rising inflation.",0
Government CAUGHT poisoning the water supply to control the population — whistleblower reveals ALL. You won't BELIEVE what the Deep State is hiding about black seed oil. The cover-up is REAL. SHOCKING: George Soros EXPOSED for secretly funding global warming hoax — the media won't tell you!,1
"According to official reports, the Prime Minister stated that the new trade agreement would be implemented by 2025. Scientists at Stanford have published findings on vaccine efficacy in the The Lancet journal. World leaders gathered in Brussels to discuss vaccine efficacy at the annual G20 Summit.",0
The Reuters announced a formal inquiry following the regional crisis in London. The Canada government approved a 5 billion dollar budget for healthcare. The central bank raised interest rates by 3% to combat rising inflation. The AP announced new guidelines following the regional crisis in London.,0
One weird trick the government doesn't want you to know about the deep state. It's being SUPPRESSED. This this ancient remedy CURES Alzheimer's in 7 days — Big Pharma doesn't want you to know!,1
An investigation by NASA found no evidence of data manipulation in the recent last month's summit. The Senate passed legislation to regulate financial institutions following rising tensions. The WHO announced emergency measures following rising tensions in London.,0
"World leaders gathered in Geneva to discuss climate change at the annual Climate Conference. World leaders gathered in Washington D.C. to discuss urban planning at the annual Security Forum. According to official reports, the spokesperson stated that expanded healthcare access would be implemented by 2025.",0
World leaders gathered in Geneva to discuss climate change at the annual Security Forum. Scientists at Johns Hopkins have published findings on AI safety in the Science journal.,0
This this ancient remedy CURES autism in 10 days — Big Pharma doesn't want you to know! BREAKING: Scientists BANNED from revealing the truth about the flat earth. Share before it's deleted! You won't BELIEVE what the CDC is hiding about black seed oil. The cover-up is REAL.,1
World leaders gathered in Tokyo to discuss genomic research at the annual G20 Summit. The central bank raised interest rates by 2.5% to combat rising inflation. Market analysts say Samsung shares rose 3% after strong Q2 earnings. World leaders gathered in London to discuss climate change at the annual G20 Summit.,0
SHOCKING: a famous actor EXPOSED for secretly poisoning the water supply — the media won't tell you! This this ancient remedy CURES COVID in 10 days — Big Pharma doesn't want you to know! URGENT: Forward this to everyone — the Deep State is planning the great reset agenda by 2025.,1
The Senate passed legislation to regulate social media platforms following the regional crisis. Health authorities confirmed 78 new cases of dengue fever in Southeast Asia. The WHO announced new guidelines following rising tensions in Geneva.,0
"World leaders gathered in London to discuss vaccine efficacy at the annual Security Forum. The The US government approved a 0.8 billion dollar budget for healthcare. According to official reports, the Director General stated that expanded healthcare access would be implemented by 2024. An investigation by the Pentagon found no evidence of fraud in the recent last month's summit.",0
The United Nations announced a formal inquiry following rising tensions in New Delhi. An investigation by United Nations found no evidence of fraud in the recent rising tensions.,0
